"scenario_id","scenario_name","prompt","question","total_correct_answers","total_candidates","total_candidate_correct_answers","average_score"
"e2b0c503-1925-4f8e-a6eb-277cf2b654a2","04d - GI - EGD foreign body","What if instead the x-rays show 10 or more magnets? He is completely asymptomatic.","","1","48","48","1.00000000000000000000"
"e2b0c503-1925-4f8e-a6eb-277cf2b654a2","04d - GI - EGD foreign body","XR imaging shows a 2 cm coin-like structure in the neck. The ER reports to you that he continues to cough and vomited while getting blood work and imaging.","What is the next best step?","2","65","99","0.76153846153846153846"
"e2b0c503-1925-4f8e-a6eb-277cf2b654a2","04d - GI - EGD foreign body","You are called to see a 10 year old boy in the emergency room with nausea and vomiting. The parents say they think their child ingested a coin last night and ever since has been coughing and drooling. He vomited once but his parents think it was secondary to coughing. The boy is small for his age and appears dehydrated. His abdomen is non-distended and nontender.","What is your initial work and imaging if any?","4","76","226","0.74342105263157894737"
"e2b0c503-1925-4f8e-a6eb-277cf2b654a2","04d - GI - EGD foreign body","You explain to the parents the above. Imaging shows free abdominal air and the battery in the posterior peritoneum. You consent the patient and parents for exploratory laparotomy and take him to the operating room. ","What are the next steps?","2","45","58","0.64444444444444444444"
"e2b0c503-1925-4f8e-a6eb-277cf2b654a2","04d - GI - EGD foreign body","You perform the above. The patient has an uncomplicated post-operative course and is discharged on POD#2 tolerating a regular diet and doing well. Two months later his parents bring him back saying he seems to be having trouble swallowing solid foods and will vomit more after dinner. ","What may be explaining this and how could you investigate it further?","3","53","130","0.81761006289308176101"
"e2b0c503-1925-4f8e-a6eb-277cf2b654a2","04d - GI - EGD foreign body","You perform the endoscopy- the battery has passed into the stomach. The distal esophagus has ulceration and severe edema. ","How would you like to proceed?","3","47","85","0.60283687943262411348"
"e3477e86-43d1-4d07-a6d8-b523cf5e0351","15d - Soft Tissue - Diabetic foot","A 45-year-old male with a history of poorly controlled type 2 diabetes presents to your clinic with reports of a long-standing wound in his left foot. The patient feels no pain but became suspicious some months ago when noticing blood in his socks nearly every day. He is on metformin and an insulin regimen for his diabetes; however, he admits poor follow up with his endocrinologist and rarely checks his blood glucose at home. His past medical history is also significant for HTN, HLD, and obesity. He is a 30-pack year smoker. You notice his shoes appear old and poorly fitting.  The remainder of his PMH/PSH/Meds/ROS is unremarkable. 

On physical exam, you notice a shallow ulcer on the plantar aspect of  left big toe. There is superficial cellulitis which extends < 2cm from the ulcer. There is no evidence of necrotic tissue. His vital signs are normal. There are no systemic signs of infection. Your neurologic exam reveals diminished sensation in both feet to light touch. He has palpable dorsalis pedis and posterior tibial pulses bilaterally. There are no other pertinent physical exam findings. 
","What is your diagnosis and how would you manage this diagnosis?","9","2","7","0.38888888888888888889"
"e3477e86-43d1-4d07-a6d8-b523cf5e0351","15d - Soft Tissue - Diabetic foot","Post-operatively, the patient improves, and his labs and vital signs normalize. Both tissue and bone biopsies return as streptococcus and antibiotics are tailored based on sensitivities. You and your team are performing daily wound care and the infection has resolved. ","Now that the infection is under control and the patient is stable, what adjunct studies or consultations would you recommend?","7","2","6","0.42857142857142857143"
"e3477e86-43d1-4d07-a6d8-b523cf5e0351","15d - Soft Tissue - Diabetic foot","Should you perform this patient’s definitive surgical procedure now such as formal amputation or soft tissue coverage?","","2","2","4","1.00000000000000000000"
"e3477e86-43d1-4d07-a6d8-b523cf5e0351","15d - Soft Tissue - Diabetic foot","The patient misses his next two appointments with you and a review of his chart also demonstrates that he has missed follow up with his endocrinologist. You receive a call from the emergency room stating that your patient has presented with signs of sepsis. On arrival, you notice a foul smell emanating from the left foot. He is tachycardic to 120, MAP 70 mmHg, SP02 98% on room air, and his temperature is 39 C. On physical exam his left great toe is erythematous, frankly purulent, with evidence of necrotic skin. The ulcer is larger and deeper. At bedside you are able to probe to the bone. 

His lab work demonstrates WBC 25,000; glucose of 280, ESR 80","What is the patient’s diagnosis, disposition and are the first steps in management?","5","2","9","0.90000000000000000000"
"e3477e86-43d1-4d07-a6d8-b523cf5e0351","15d - Soft Tissue - Diabetic foot","What are your goals for surgical intervention? ","","3","2","3","0.50000000000000000000"
"e8729455-ea24-4da9-8b83-78939bb83539","11d - CC - ARDS","A 30-year-old male presents to your trauma bay after MVC. Patient states he has significant right chest wall pain and is short of breath. EMS reports that the patient’s vitals in the field were stable. ","How do you evaluate this patient?","5","9","39","0.86666666666666666667"
"e8729455-ea24-4da9-8b83-78939bb83539","11d - CC - ARDS","A right sided chest tube is placed successfully and his oxygen saturation improve. You continue your primary survey and note distal pulses in tact throughout, normal vital signs, GCS 15, reactive pupils equal and bilaterally, and on exposure you notice right sided chest wall bruising and some scattered abrasions. You perform a FAST which is negative. A CXR shows adequate placement of your chest tube and a pelvic XR is normal. You send off some blood work. ","What is the next best step?","1","9","9","1.00000000000000000000"
"e8729455-ea24-4da9-8b83-78939bb83539","11d - CC - ARDS","His airway is patent and protected. The patient is noted to no breath sounds on the right. His oxygen saturation on the monitor is noted to be 88% on oxygen and he is noticeably tachypneic. ","What would you do next?","1","9","9","1.00000000000000000000"
"e8729455-ea24-4da9-8b83-78939bb83539","11d - CC - ARDS","The next morning the patient develops worsening hypoxemia and has bilateral infiltrates on CXR. ","What are the criteria for diagnosing ARDS?","4","9","32","0.88888888888888888889"
"e8729455-ea24-4da9-8b83-78939bb83539","11d - CC - ARDS","The patient's PaO2 comes back at 50 despite being on oxygen. You elect to intubate the patient.","After intubating and confirming tube placement, what Assist Control vent settings might you start the patient on?","4","9","26","0.72222222222222222222"
"e8729455-ea24-4da9-8b83-78939bb83539","11d - CC - ARDS","What are some maneuvers you can do to help ARDS? ","","6","9","39","0.72222222222222222222"
"e8729455-ea24-4da9-8b83-78939bb83539","11d - CC - ARDS","What are ways you can address the patient’s oxygenation and ventilation status with your ventilator settings?","","2","9","17","0.94444444444444444444"
"e8729455-ea24-4da9-8b83-78939bb83539","11d - CC - ARDS","You decide to place a right-sided chest tube.","How would you do that?","6","9","45","0.83333333333333333333"
"e8729455-ea24-4da9-8b83-78939bb83539","11d - CC - ARDS","You take the patient for CT scans of his chest, abdomen and pelvis with IV contrast which shows right-sided 2-10 rib fractures as well as significant pulmonary contusions. You decide to admit him to the ICU for further monitoring. The next day, the patient has worsening contusions and consolidation. He is also requiring more oxygen. You draw a blood gas. ","While waiting for the gas, what are some indications for intubation in a patient such as this one?","3","9","18","0.66666666666666666667"
"e8729455-ea24-4da9-8b83-78939bb83539","11d - CC - ARDS","You treat the patient with the above adjuncts and over the next few days his hypoxemia improves. You start to consider extubating this patient. ","What are some of the criteria one needs to be ready for extubation in the ICU?","6","8","24","0.50000000000000000000"
"fb0fcd62-2851-4396-87d1-b4a1c4ac70fb","15c - Soft Tissue - SCC LN","A 50 year old female with only a history of HTN presents to your clinic as a referral from her primary care physician. Her chief complaint is a “lump” that she noticed in her right anterior neck 6 months ago. She states that the lump was very small initially. However, the lump has continued to grow and is now painful to touch. Her PCP ordered an ultrasound which reported a 2cm x 2cm discrete mass consistent with an enlarged lymph node. Her PCP then ordered a fine needle aspiration which returned as squamous cell carcinoma of unknown origin.

She takes lisinopril for her hypertension but no other medications. Her only surgical history is an appendectomy at age 21. ","What additional history would you like to obtain?","8","2","6","0.37500000000000000000"
"fb0fcd62-2851-4396-87d1-b4a1c4ac70fb","15c - Soft Tissue - SCC LN","After completing your workup, there is no evidence of primary disease. After convening a multi-disciplinary tumor board, the patient receives a diagnosis of clinical T0N1M0 squamous cell carcinoma of unknown primary. ","What treatment options are available to this patient?","3","2","2","0.33333333333333333333"
"fb0fcd62-2851-4396-87d1-b4a1c4ac70fb","15c - Soft Tissue - SCC LN","Describe your physical exam for a SCC of unknown origin?","","4","2","7","0.87500000000000000000"
"fb0fcd62-2851-4396-87d1-b4a1c4ac70fb","15c - Soft Tissue - SCC LN","On physical exam you find a 2cm x 2cm firm, discrete, immobile, slightly tender to palpation mass in right anterior cervical chain. No overlying erythema, fluctuance, or drainage. Remainder of physical exam is unremarkable. ","What additional workup would you like to perform?","7","2","6","0.42857142857142857143"
"fbb0985d-f808-4ccb-b246-bb36c082d37e","11b - Trauma - Neck injury","A 26-year-old male arrives to your trauma bay after suffering a GSW to the left neck. A paramedic is holding pressure on a wound that is below the angle of the mandible but above the cricoid cartilage.  When the paramedic removes pressure there is spurting blood. The patient is unconscious and being bagged. ","What would you like to do?","8","9","47","0.65277777777777777778"
"fbb0985d-f808-4ccb-b246-bb36c082d37e","11b - Trauma - Neck injury","(If the candidate does not mention evaluation of trachea and esophagus earlier.)","Is there anything else you would like to do before closing?","2","9","17","0.94444444444444444444"
"fbb0985d-f808-4ccb-b246-bb36c082d37e","11b - Trauma - Neck injury","Let’s change the scenario and say the patient arrives in the trauma bay with normal vital signs, GCS 14, and a non-expanding hematoma.","How would you approach this patient after completing your primary and secondary survey? ","4","7","19","0.67857142857142857143"
